timestamp,total_gen_mw,total_emissions_kg,carbon_intensity,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Nuclear,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other Fuel Sources
2019-10-24 20:00:00,84433.0,32849580.0,389.0609122025748,16991.0,35430.0,228.0,27979.0,1622.0,31.0,530.0,1622.0
2019-10-24 21:00:00,82358.0,32271980.0,391.8499720731441,17059.0,33868.0,227.0,27990.0,816.0,31.0,727.0,1640.0
2019-10-24 22:00:00,78635.0,30404520.0,386.65378012335475,16706.0,31092.0,227.0,27990.0,616.0,31.0,841.0,1132.0
2019-10-24 23:00:00,74329.0,28069580.0,377.6396830308493,15693.0,27997.0,224.0,28019.0,546.0,31.0,744.0,1075.0
2019-10-25 00:00:00,72412.0,24142500.0,333.40468430646854,13500.0,24065.0,37.0,27696.0,504.0,31.0,5471.0,1108.0
2019-10-25 01:00:00,69714.0,25970480.0,372.52890380698284,15267.0,24241.0,37.0,28032.0,452.0,31.0,514.0,1140.0
2019-10-25 02:00:00,68422.0,25382260.0,370.96635585045743,15129.0,23137.0,39.0,28034.0,451.0,31.0,448.0,1153.0
2019-10-25 03:00:00,68494.0,25592260.0,373.64236283470086,15397.0,23010.0,39.0,28054.0,449.0,31.0,360.0,1154.0
2019-10-25 04:00:00,69940.0,26400800.0,377.4778381469831,15754.0,24034.0,38.0,28062.0,431.0,31.0,394.0,1196.0
2019-10-25 05:00:00,71541.0,27041920.0,377.99192071679175,15351.0,25492.0,40.0,28054.0,427.0,31.0,347.0,1799.0
2019-10-25 06:00:00,77944.0,29004120.0,372.11485168839164,15467.0,29793.0,41.0,28066.0,2308.0,31.0,380.0,1858.0
2019-10-25 07:00:00,84856.0,32186780.0,379.31059677571415,16289.0,35293.0,40.0,28069.0,2784.0,31.0,395.0,1955.0
2019-10-25 08:00:00,86297.0,33370780.0,386.6968724289373,16841.0,36725.0,43.0,28062.0,2056.0,111.0,448.0,2011.0
2019-10-25 09:00:00,85255.0,33386880.0,391.6119875667116,17166.0,36020.0,50.0,28055.0,1274.0,423.0,273.0,1994.0
2019-10-25 10:00:00,84886.0,33366540.0,393.0747119666376,17282.0,35744.0,58.0,28057.0,1148.0,509.0,129.0,1959.0
2019-10-25 11:00:00,84205.0,33507640.0,397.9293391128793,17550.0,35432.0,55.0,28022.0,578.0,549.0,43.0,1976.0
2019-10-25 12:00:00,84095.0,33339380.0,396.44901599381654,17585.0,34964.0,65.0,28013.0,802.0,675.0,35.0,1956.0
2019-10-25 13:00:00,82992.0,32807420.0,395.3082224792751,17432.0,34108.0,43.0,28003.0,817.0,617.0,23.0,1949.0
2019-10-25 14:00:00,81847.0,31978220.0,390.70729531931534,16888.0,33419.0,46.0,28000.0,858.0,614.0,86.0,1936.0
2019-10-25 15:00:00,80774.0,31522240.0,390.2523089112833,16848.0,32430.0,46.0,27994.0,861.0,538.0,123.0,1934.0
2019-10-25 16:00:00,81483.0,32172200.0,394.8332781070898,17416.0,32666.0,44.0,27988.0,902.0,321.0,218.0,1928.0
2019-10-25 17:00:00,81270.0,31982720.0,393.5366063738157,17370.0,32446.0,42.0,27989.0,1352.0,77.0,138.0,1856.0
2019-10-25 18:00:00,82719.0,32273580.0,390.15921372357013,17358.0,33097.0,40.0,28000.0,2135.0,31.0,158.0,1900.0
2019-10-25 19:00:00,83462.0,32921860.0,394.45328412930434,17952.0,33355.0,38.0,28004.0,1886.0,31.0,354.0,1842.0
2019-10-25 20:00:00,81416.0,31524460.0,387.2022698241132,16608.0,33081.0,36.0,27991.0,1310.0,31.0,465.0,1894.0
2019-10-25 21:00:00,79323.0,31217700.0,393.5516811013199,17112.0,31127.0,33.0,28004.0,584.0,31.0,506.0,1926.0
2019-10-25 22:00:00,75830.0,29234640.0,385.528682579454,16480.0,29002.0,32.0,27855.0,567.0,31.0,609.0,1254.0
2019-10-25 23:00:00,73647.0,27908140.0,378.94469564272816,15707.0,27694.0,32.0,27818.0,461.0,31.0,678.0,1226.0
2019-10-26 00:00:00,71665.0,26842020.0,374.548524384288,15534.0,25660.0,36.0,28024.0,483.0,31.0,736.0,1161.0
2019-10-26 01:00:00,66906.0,23405900.0,349.83260096254446,12713.0,23903.0,35.0,27859.0,383.0,31.0,725.0,1257.0
2019-10-26 02:00:00,65735.0,22359600.0,340.14756218148625,11922.0,23287.0,37.0,27881.0,380.0,31.0,960.0,1237.0
2019-10-26 03:00:00,65399.0,21740440.0,332.4277129619719,11198.0,23465.0,39.0,27897.0,380.0,31.0,1132.0,1257.0
2019-10-26 04:00:00,65367.0,21628780.0,330.8822494530879,11214.0,23203.0,41.0,27933.0,379.0,31.0,1336.0,1230.0
2019-10-26 05:00:00,66708.0,22220940.0,333.1075733045512,11538.0,23780.0,42.0,27967.0,421.0,31.0,1654.0,1275.0
2019-10-26 06:00:00,68751.0,22981440.0,334.27062879085395,11601.0,24628.0,45.0,27978.0,796.0,31.0,1911.0,1761.0
2019-10-26 07:00:00,71935.0,24388040.0,339.02884548550776,12282.0,26339.0,48.0,27982.0,887.0,31.0,2579.0,1787.0
2019-10-26 08:00:00,74306.0,25458080.0,342.61136381987995,12646.0,27990.0,51.0,28000.0,806.0,220.0,2781.0,1812.0
2019-10-26 09:00:00,75588.0,26039280.0,344.4896015240514,13151.0,28220.0,53.0,28002.0,793.0,581.0,2993.0,1795.0
2019-10-26 10:00:00,76349.0,26043800.0,341.11514230703744,13086.0,28356.0,59.0,28001.0,740.0,845.0,3458.0,1804.0
2019-10-26 11:00:00,75872.0,25655800.0,338.1458245466048,13132.0,27352.0,57.0,28000.0,800.0,870.0,3871.0,1790.0
2019-10-26 12:00:00,76217.0,25831040.0,338.91441541913224,13437.0,27074.0,58.0,28003.0,804.0,800.0,4262.0,1779.0
2019-10-26 13:00:00,75797.0,25281560.0,333.54301621436207,12960.0,26898.0,54.0,28016.0,776.0,842.0,4479.0,1772.0
2019-10-26 14:00:00,75057.0,24280720.0,323.49707555591084,11961.0,26877.0,50.0,27996.0,812.0,577.0,5026.0,1758.0
2019-10-26 15:00:00,75231.0,23670840.0,314.64210232483947,11188.0,27245.0,51.0,28016.0,893.0,663.0,5428.0,1747.0
2019-10-26 16:00:00,75664.0,23421400.0,309.5448297737365,10829.0,27484.0,50.0,28021.0,929.0,376.0,6224.0,1751.0
2019-10-26 17:00:00,77198.0,23660120.0,306.4861783984041,10886.0,27932.0,46.0,28016.0,1753.0,73.0,6744.0,1748.0
2019-10-26 18:00:00,79870.0,24695320.0,309.1939401527482,11117.0,29823.0,45.0,28022.0,2198.0,31.0,6864.0,1770.0
2019-10-26 19:00:00,80360.0,25411180.0,316.21677451468395,11971.0,29530.0,44.0,28027.0,1753.0,31.0,7230.0,1774.0
2019-10-26 20:00:00,78628.0,24400680.0,310.3306710077835,11118.0,29182.0,40.0,28015.0,1130.0,31.0,7374.0,1738.0
2019-10-26 21:00:00,76750.0,23408720.0,304.9996091205212,10461.0,28377.0,38.0,28027.0,633.0,31.0,7457.0,1726.0
2019-10-26 22:00:00,73588.0,21759520.0,295.69386312985813,10206.0,26157.0,38.0,28028.0,532.0,31.0,7537.0,1059.0
2019-10-26 23:00:00,71693.0,20949380.0,292.20956020810956,10196.0,24515.0,37.0,28024.0,503.0,31.0,7485.0,902.0
2019-10-27 00:00:00,69522.0,25523160.0,367.12350047466987,14508.0,24821.0,34.0,27840.0,420.0,31.0,649.0,1219.0
2019-10-27 01:00:00,68260.0,19463480.0,285.1374157632581,10072.0,21506.0,39.0,28030.0,489.0,31.0,7337.0,756.0
2019-10-27 02:00:00,66617.0,18782140.0,281.9421468994401,9910.0,20252.0,38.0,28023.0,500.0,31.0,7100.0,763.0
2019-10-27 03:00:00,65786.0,18549500.0,281.96728787279966,9986.0,19471.0,37.0,28016.0,515.0,31.0,6936.0,794.0
2019-10-27 04:00:00,65684.0,18607920.0,283.29456184154435,9998.0,19749.0,36.0,28024.0,510.0,31.0,6641.0,695.0
2019-10-27 05:00:00,65374.0,18658360.0,285.40949001131946,9927.0,19935.0,42.0,28014.0,509.0,31.0,6168.0,748.0
2019-10-27 06:00:00,66282.0,19374020.0,292.296852840892,10051.0,20537.0,39.0,28007.0,662.0,31.0,5716.0,1239.0
2019-10-27 07:00:00,67765.0,20492960.0,302.4121596694459,10211.0,22684.0,41.0,28008.0,737.0,31.0,4730.0,1323.0
2019-10-27 08:00:00,71483.0,22339800.0,312.51906047591734,10598.0,26123.0,42.0,27999.0,847.0,33.0,4486.0,1355.0
2019-10-27 09:00:00,73603.0,23469580.0,318.8671657405269,11006.0,27560.0,46.0,27985.0,964.0,69.0,4442.0,1531.0
2019-10-27 10:00:00,75482.0,25392340.0,336.4025860470046,12472.0,28424.0,46.0,28001.0,927.0,132.0,3773.0,1707.0
2019-10-27 11:00:00,75852.0,26095560.0,344.0325897800981,13273.0,28241.0,46.0,27994.0,1076.0,297.0,3225.0,1700.0
2019-10-27 12:00:00,76686.0,27178940.0,354.4185379339123,14058.0,29040.0,48.0,27978.0,892.0,266.0,2737.0,1667.0
2019-10-27 13:00:00,76650.0,27380660.0,357.2166992824527,14362.0,28805.0,45.0,27973.0,883.0,329.0,2579.0,1674.0
2019-10-27 14:00:00,75764.0,26760040.0,353.20257642151944,14042.0,28194.0,45.0,27957.0,885.0,564.0,2475.0,1602.0
2019-10-27 15:00:00,75638.0,26419000.0,349.28210687749544,13731.0,27991.0,45.0,27969.0,891.0,581.0,2758.0,1672.0
2019-10-27 16:00:00,76763.0,26541140.0,345.75433477065775,13564.0,28641.0,40.0,27945.0,1589.0,556.0,2732.0,1696.0
2019-10-27 17:00:00,77767.0,27049240.0,347.8241413453007,14126.0,28543.0,39.0,27946.0,2422.0,217.0,2779.0,1695.0
2019-10-27 18:00:00,80620.0,28379560.0,352.0163731084098,14382.0,31095.0,38.0,27959.0,2882.0,32.0,2525.0,1707.0
2019-10-27 19:00:00,82860.0,29760100.0,359.1612358194545,15623.0,31458.0,38.0,27979.0,3323.0,32.0,2683.0,1724.0
2019-10-27 20:00:00,81288.0,29002780.0,356.79042417084935,15246.0,30615.0,36.0,27993.0,2555.0,32.0,3133.0,1678.0
2019-10-27 21:00:00,78091.0,27413600.0,351.0468555915534,14006.0,29706.0,37.0,27814.0,1459.0,32.0,3349.0,1688.0
2019-10-27 22:00:00,74107.0,24984500.0,337.1408908740065,12582.0,28032.0,36.0,27794.0,1038.0,32.0,3376.0,1217.0
2019-10-27 23:00:00,70811.0,23172060.0,327.23814096679894,11489.0,26292.0,36.0,27658.0,889.0,32.0,3213.0,1202.0
2019-10-28 00:00:00,69631.0,20168700.0,289.65116112076515,10200.0,22620.0,38.0,28045.0,514.0,31.0,7266.0,917.0
2019-10-28 01:00:00,66607.0,20840500.0,312.8875343432372,10515.0,23570.0,36.0,27391.0,659.0,32.0,3536.0,868.0
2019-10-28 02:00:00,65642.0,20606240.0,313.9185277718534,10516.0,23083.0,37.0,27377.0,676.0,32.0,3098.0,823.0
2019-10-28 03:00:00,65933.0,21149320.0,320.7698724462712,10497.0,24313.0,40.0,27408.0,702.0,32.0,2057.0,884.0
2019-10-28 04:00:00,67125.0,21936680.0,326.80342644320297,10742.0,25586.0,40.0,27396.0,705.0,32.0,1722.0,902.0
2019-10-28 05:00:00,69222.0,23250860.0,335.8883014070671,11277.0,27155.0,40.0,27397.0,739.0,32.0,1493.0,1089.0
2019-10-28 06:00:00,76325.0,26928360.0,352.81179168031446,13044.0,30662.0,44.0,27396.0,2489.0,32.0,898.0,1760.0
2019-10-28 07:00:00,83237.0,31153240.0,374.2715378978099,15808.0,34265.0,45.0,27405.0,3109.0,32.0,810.0,1763.0
2019-10-28 08:00:00,84270.0,32359580.0,383.99881333807997,16767.0,34891.0,53.0,27401.0,2517.0,317.0,565.0,1759.0
2019-10-28 09:00:00,84255.0,32438180.0,385.00005934365913,16962.0,34641.0,55.0,27403.0,1867.0,883.0,698.0,1746.0
2019-10-28 10:00:00,84556.0,32925900.0,389.39755901414446,17267.0,34827.0,56.0,27391.0,1582.0,1099.0,431.0,1903.0
2019-10-28 11:00:00,84045.0,32792220.0,390.1745493485633,17311.0,34422.0,59.0,27393.0,1546.0,1097.0,327.0,1890.0
2019-10-28 12:00:00,84209.0,33172820.0,393.9343775605933,17812.0,34203.0,57.0,27388.0,1450.0,1011.0,422.0,1866.0
2019-10-28 13:00:00,84292.0,33227420.0,394.19422958287856,17835.0,34291.0,57.0,27361.0,1333.0,972.0,584.0,1859.0
2019-10-28 14:00:00,83917.0,33311220.0,396.9543715814436,17962.0,34463.0,55.0,27348.0,978.0,899.0,512.0,1700.0
2019-10-28 15:00:00,83813.0,33086500.0,394.76572846694427,17677.0,34627.0,59.0,27340.0,1046.0,839.0,550.0,1675.0
2019-10-28 16:00:00,84213.0,33177340.0,393.9693396506478,17598.0,35080.0,49.0,27342.0,1268.0,623.0,598.0,1655.0
2019-10-28 17:00:00,85201.0,33073500.0,388.1820635908029,17677.0,34622.0,48.0,27333.0,3062.0,188.0,599.0,1672.0
2019-10-28 18:00:00,86942.0,33572380.0,386.1468565250397,17476.0,36240.0,43.0,27335.0,3409.0,32.0,706.0,1701.0
2019-10-28 19:00:00,88670.0,34308200.0,386.9200405999774,17838.0,37138.0,40.0,27342.0,3675.0,32.0,895.0,1710.0
2019-10-28 20:00:00,86673.0,33907980.0,391.21733411789137,17533.0,36942.0,39.0,27349.0,1870.0,32.0,1224.0,1684.0
2019-10-28 21:00:00,82955.0,32484360.0,391.5901392321138,17260.0,34153.0,38.0,27352.0,1098.0,32.0,1315.0,1707.0
2019-10-28 22:00:00,78522.0,29542160.0,376.22780876696976,15790.0,31608.0,37.0,27364.0,1173.0,32.0,1428.0,1090.0
2019-10-28 23:00:00,73466.0,26262520.0,357.4785615114475,13803.0,28499.0,37.0,27371.0,1053.0,32.0,1619.0,1052.0
2019-10-29 00:00:00,67465.0,21186760.0,314.04076187652856,10525.0,24273.0,35.0,27538.0,634.0,32.0,3500.0,928.0
2019-10-29 01:00:00,70684.0,23518800.0,332.73159413728706,11922.0,26877.0,37.0,27381.0,635.0,32.0,3061.0,739.0
2019-10-29 02:00:00,69639.0,22982700.0,330.0262783784948,11843.0,25803.0,38.0,27373.0,620.0,32.0,3203.0,727.0
2019-10-29 03:00:00,69673.0,22390220.0,321.36150302125645,11416.0,25377.0,38.0,27380.0,600.0,32.0,4096.0,734.0
2019-10-29 04:00:00,70365.0,22567540.0,320.7210971363604,11340.0,25962.0,36.0,27388.0,589.0,32.0,4273.0,745.0
2019-10-29 05:00:00,72880.0,24984780.0,342.8208013172338,12878.0,27847.0,36.0,27397.0,635.0,32.0,3141.0,914.0
2019-10-29 06:00:00,79200.0,28931580.0,365.2977272727273,15351.0,30900.0,38.0,27373.0,1918.0,32.0,2332.0,1256.0
2019-10-29 07:00:00,85666.0,33058980.0,385.9054934279644,18279.0,33903.0,40.0,27380.0,2940.0,32.0,1843.0,1249.0
2019-10-29 08:00:00,86499.0,33583760.0,388.25604920288094,18687.0,34190.0,42.0,27359.0,2868.0,148.0,1952.0,1253.0
2019-10-29 09:00:00,86966.0,34468800.0,396.3479980682106,19240.0,34990.0,50.0,27339.0,1769.0,468.0,1856.0,1254.0
2019-10-29 10:00:00,87013.0,34613140.0,397.79274361302333,19340.0,34837.0,50.0,27324.0,1882.0,542.0,1626.0,1412.0
2019-10-29 11:00:00,86813.0,34787320.0,400.71556103348576,19483.0,34844.0,88.0,27346.0,1637.0,587.0,1415.0,1413.0
2019-10-29 12:00:00,85821.0,34688920.0,404.20083662506846,19451.0,34567.0,49.0,27337.0,1110.0,577.0,1202.0,1528.0
2019-10-29 13:00:00,85639.0,34659420.0,404.71537500437887,19321.0,34617.0,146.0,27337.0,1125.0,522.0,1044.0,1527.0
2019-10-29 14:00:00,85187.0,34362640.0,403.3789193186754,18957.0,34729.0,163.0,27324.0,1035.0,485.0,968.0,1526.0
2019-10-29 15:00:00,85090.0,34338140.0,403.5508285344929,18843.0,35025.0,107.0,27327.0,1087.0,286.0,878.0,1537.0
2019-10-29 16:00:00,85006.0,34519300.0,406.08074724137117,19015.0,35115.0,72.0,27261.0,1179.0,143.0,680.0,1541.0
2019-10-29 17:00:00,86374.0,34637700.0,401.01998286521405,19072.0,35167.0,136.0,27261.0,2445.0,39.0,728.0,1526.0
2019-10-29 18:00:00,88709.0,35421600.0,399.3010855719262,19293.0,36608.0,72.0,27268.0,3312.0,1.0,610.0,1545.0
2019-10-29 19:00:00,89739.0,35941600.0,400.51259764427954,19711.0,36866.0,71.0,27274.0,3619.0,1.0,648.0,1549.0
2019-10-29 20:00:00,88566.0,35819980.0,404.4439175304293,19759.0,36583.0,42.0,27286.0,2766.0,1.0,618.0,1511.0
2019-10-29 21:00:00,85347.0,35060160.0,410.79545853984325,19961.0,34419.0,36.0,27263.0,1677.0,1.0,542.0,1448.0
2019-10-29 22:00:00,79800.0,32266360.0,404.340350877193,18878.0,31236.0,35.0,27289.0,973.0,1.0,504.0,884.0
2019-10-29 23:00:00,75374.0,29730860.0,394.4445034096638,17591.0,28254.0,34.0,27288.0,887.0,1.0,465.0,854.0
2019-10-30 00:00:00,71023.0,24404060.0,343.6078453458739,12560.0,27513.0,36.0,27368.0,638.0,32.0,2146.0,730.0
2019-10-30 01:00:00,69958.0,25826500.0,369.17150290174106,14618.0,25883.0,35.0,27298.0,699.0,1.0,564.0,860.0
2019-10-30 02:00:00,68499.0,24852060.0,362.80909210353434,14097.0,24735.0,36.0,27300.0,706.0,1.0,739.0,885.0
2019-10-30 03:00:00,68417.0,24033820.0,351.2843299180028,13358.0,24494.0,38.0,27290.0,785.0,1.0,1558.0,893.0
2019-10-30 04:00:00,69649.0,24417520.0,350.57962066935636,13594.0,24885.0,39.0,27388.0,838.0,1.0,2029.0,875.0
2019-10-30 05:00:00,72478.0,26502460.0,365.6621319572836,15293.0,25856.0,41.0,27302.0,816.0,1.0,2279.0,890.0
2019-10-30 06:00:00,78646.0,29233120.0,371.7051089693055,16541.0,28607.0,42.0,27287.0,2501.0,1.0,2275.0,1392.0
2019-10-30 07:00:00,84979.0,32789880.0,385.8586238953153,19059.0,31158.0,51.0,27298.0,3820.0,1.0,2185.0,1407.0
2019-10-30 08:00:00,86981.0,34276900.0,394.0734183327393,19990.0,32525.0,63.0,27352.0,2825.0,42.0,2790.0,1394.0
2019-10-30 09:00:00,86814.0,34312420.0,395.2406293915728,19690.0,33341.0,50.0,27340.0,2203.0,136.0,2664.0,1390.0
2019-10-30 10:00:00,87644.0,34701840.0,395.94085162703664,19801.0,33703.0,55.0,27328.0,2072.0,234.0,2883.0,1568.0
2019-10-30 11:00:00,87769.0,35100780.0,399.92229602707107,20141.0,33840.0,74.0,27334.0,1944.0,258.0,2620.0,1558.0
2019-10-30 12:00:00,87271.0,34627860.0,396.7854155446827,19607.0,34030.0,53.0,27318.0,1585.0,318.0,2820.0,1540.0
2019-10-30 13:00:00,87376.0,34924900.0,399.70815784654826,19807.0,34312.0,47.0,27320.0,1527.0,289.0,2552.0,1522.0
2019-10-30 14:00:00,85851.0,34002760.0,396.0671395790381,18921.0,34169.0,46.0,27310.0,1013.0,240.0,2620.0,1532.0
2019-10-30 15:00:00,86597.0,34392340.0,397.1539429772394,19038.0,34785.0,68.0,27310.0,1070.0,131.0,2665.0,1530.0
2019-10-30 16:00:00,87091.0,34134140.0,391.9364802333192,18659.0,35011.0,83.0,27321.0,1383.0,61.0,3034.0,1539.0
2019-10-30 17:00:00,88496.0,33897960.0,383.04510938347494,18423.0,34956.0,104.0,27329.0,2947.0,17.0,3179.0,1541.0
2019-10-30 18:00:00,90701.0,34571500.0,381.1589728889428,18454.0,36479.0,104.0,27338.0,3788.0,6.0,2986.0,1546.0
2019-10-30 19:00:00,90774.0,35076560.0,386.416374732853,19132.0,36120.0,102.0,27328.0,3496.0,6.0,3054.0,1536.0
2019-10-30 20:00:00,88850.0,34414120.0,387.3283061339336,18918.0,35209.0,38.0,27335.0,2734.0,6.0,3101.0,1509.0
2019-10-30 21:00:00,85906.0,33665160.0,391.8836868204782,18837.0,33565.0,37.0,27322.0,1301.0,6.0,3298.0,1540.0
2019-10-30 22:00:00,80149.0,30749560.0,383.65494266927846,17917.0,29300.0,36.0,27323.0,1204.0,1.0,3145.0,1223.0
2019-10-30 23:00:00,76943.0,28821800.0,374.5863821270291,17084.0,27234.0,35.0,27319.0,1170.0,1.0,3224.0,876.0
2019-10-31 00:00:00,71759.0,26962500.0,375.73684137181397,15263.0,27088.0,34.0,27287.0,710.0,1.0,518.0,858.0
2019-10-31 01:00:00,71471.0,24801240.0,347.01123532621625,14152.0,24499.0,36.0,27326.0,647.0,1.0,3933.0,877.0
2019-10-31 02:00:00,70520.0,24094480.0,341.6687464549064,13723.0,23807.0,37.0,27322.0,632.0,1.0,4116.0,882.0
2019-10-31 03:00:00,70053.0,23855220.0,340.5310265085007,13360.0,24096.0,37.0,27324.0,612.0,1.0,3748.0,875.0
2019-10-31 04:00:00,70502.0,24445240.0,346.73115656293436,13755.0,24582.0,39.0,27322.0,610.0,1.0,3322.0,871.0
2019-10-31 05:00:00,72017.0,26341780.0,365.7716927947568,15764.0,24413.0,40.0,27323.0,641.0,1.0,2967.0,868.0
2019-10-31 06:00:00,79316.0,28907740.0,364.462907862222,16070.0,28987.0,39.0,27316.0,2350.0,1.0,3191.0,1362.0
2019-10-31 07:00:00,85759.0,33073520.0,385.6565491668513,19339.0,31280.0,37.0,27291.0,3184.0,1.0,3264.0,1363.0
2019-10-31 08:00:00,87634.0,33687320.0,384.40924755231987,19492.0,32383.0,43.0,27290.0,3007.0,62.0,4000.0,1357.0
2019-10-31 09:00:00,88227.0,34417280.0,390.09917598920964,19892.0,33176.0,50.0,27277.0,1952.0,138.0,4386.0,1356.0
2019-10-31 10:00:00,90924.0,35577540.0,391.28876864194274,20242.0,34314.0,55.0,27253.0,1704.0,335.0,5186.0,1835.0
2019-10-31 11:00:00,92025.0,35952100.0,390.6775332790003,20417.0,34842.0,43.0,27258.0,1371.0,380.0,5892.0,1822.0
2019-10-31 12:00:00,92201.0,35639180.0,386.5378900445765,20229.0,34513.0,75.0,27258.0,1512.0,395.0,6420.0,1799.0
2019-10-31 13:00:00,92521.0,35543580.0,384.1677024675479,20262.0,34171.0,106.0,27255.0,1510.0,381.0,7050.0,1786.0
2019-10-31 14:00:00,92265.0,35138320.0,380.8412724218284,19902.0,34033.0,105.0,27234.0,1505.0,466.0,7225.0,1795.0
2019-10-31 15:00:00,92163.0,34990660.0,379.6606013259117,19716.0,34089.0,104.0,27209.0,1527.0,427.0,7279.0,1812.0
2019-10-31 16:00:00,91931.0,34687280.0,377.31864115477913,19290.0,34339.0,104.0,27227.0,1652.0,278.0,7216.0,1825.0
2019-10-31 17:00:00,92032.0,34550940.0,375.42311369958276,19298.0,34005.0,100.0,27247.0,2605.0,59.0,6894.0,1824.0
2019-10-31 18:00:00,92679.0,34169860.0,368.6904260943687,18903.0,33996.0,100.0,27231.0,3692.0,1.0,6918.0,1838.0
2019-10-31 19:00:00,93058.0,35700900.0,383.6413849427239,20663.0,33508.0,100.0,27252.0,3016.0,1.0,6664.0,1854.0
2019-10-31 20:00:00,92209.0,35680780.0,386.955503258901,21079.0,32658.0,36.0,27259.0,3118.0,1.0,6232.0,1826.0
2019-10-31 21:00:00,89954.0,35058240.0,389.7351979900838,20512.0,32494.0,35.0,27254.0,2310.0,1.0,5518.0,1830.0
2019-10-31 22:00:00,84553.0,33087220.0,391.31929085898787,19958.0,29874.0,34.0,27263.0,1270.0,1.0,4790.0,1363.0
2019-10-31 23:00:00,81035.0,30582340.0,377.39668044672055,18365.0,28452.0,34.0,27328.0,1276.0,1.0,4711.0,868.0
2019-11-01 00:00:00,75059.0,27695740.0,368.9862641388774,16232.0,26544.0,36.0,27335.0,706.0,1.0,3332.0,873.0
2019-11-01 01:00:00,75070.0,27047720.0,360.2999866790995,16144.0,25215.0,35.0,27408.0,1043.0,1.0,4355.0,869.0
2019-11-01 02:00:00,73703.0,26257660.0,356.2631100497944,15618.0,24536.0,36.0,27401.0,1036.0,1.0,4192.0,883.0
2019-11-01 03:00:00,74085.0,26373160.0,355.98515219005196,15308.0,25516.0,36.0,27380.0,896.0,1.0,4054.0,894.0
2019-11-01 04:00:00,75323.0,27557800.0,365.8616889927379,16439.0,25684.0,37.0,27393.0,990.0,1.0,3878.0,901.0
2019-11-01 05:00:00,76215.0,27740120.0,363.971921537755,16333.0,26364.0,36.0,27402.0,1550.0,1.0,3626.0,903.0
2019-11-01 06:00:00,84679.0,31900740.0,376.7255163617898,18078.0,31625.0,37.0,27409.0,2880.0,1.0,3403.0,1246.0
2019-11-01 07:00:00,91180.0,35170620.0,385.72735248958105,20111.0,34667.0,36.0,27401.0,4039.0,1.0,3678.0,1247.0
2019-11-01 08:00:00,93660.0,36655580.0,391.3685671578048,20805.0,36564.0,40.0,27406.0,3607.0,229.0,3755.0,1254.0
2019-11-01 09:00:00,91602.0,35978460.0,392.76937184777626,20851.0,34834.0,42.0,27410.0,2492.0,870.0,3845.0,1258.0
2019-11-01 10:00:00,90426.0,35686420.0,394.64777829385355,20673.0,34244.0,42.0,27403.0,2248.0,1078.0,3294.0,1444.0
2019-11-01 11:00:00,88523.0,35199900.0,397.63564271432284,20848.0,32628.0,81.0,27410.0,2204.0,1122.0,2801.0,1429.0
2019-11-01 12:00:00,86847.0,34212220.0,393.9366932651675,20391.0,31442.0,42.0,27397.0,2051.0,1117.0,2993.0,1414.0
2019-11-01 13:00:00,85989.0,33241220.0,386.5752596262313,19951.0,30227.0,41.0,27393.0,2052.0,1107.0,3845.0,1373.0
2019-11-01 14:00:00,85133.0,31897820.0,374.68220314096766,18713.0,29884.0,40.0,27402.0,2042.0,1094.0,4564.0,1394.0
2019-11-01 15:00:00,83963.0,30980260.0,368.97514381334634,17811.0,29804.0,40.0,27414.0,2021.0,1045.0,4434.0,1394.0
2019-11-01 16:00:00,84009.0,31197400.0,371.35783070861453,17624.0,30754.0,40.0,27412.0,1697.0,817.0,4269.0,1396.0
2019-11-01 17:00:00,85292.0,31890440.0,373.89720020634996,18165.0,31107.0,39.0,27402.0,3160.0,178.0,3823.0,1418.0
2019-11-01 18:00:00,88310.0,34395360.0,389.48431661193524,20129.0,32512.0,38.0,27395.0,3956.0,1.0,2874.0,1405.0
2019-11-01 19:00:00,89694.0,35366680.0,394.30374384016767,20650.0,33609.0,38.0,27414.0,3448.0,1.0,3129.0,1405.0
2019-11-01 20:00:00,88546.0,35248520.0,398.0814491902514,20378.0,33914.0,45.0,27420.0,1917.0,1.0,3445.0,1426.0
2019-11-01 21:00:00,87534.0,35139960.0,401.44355336212215,20715.0,32888.0,36.0,27416.0,1375.0,1.0,3678.0,1425.0
2019-11-01 22:00:00,84922.0,33991540.0,400.2677751348296,20600.0,31292.0,36.0,27319.0,1185.0,1.0,3586.0,903.0
2019-11-01 23:00:00,81390.0,32197340.0,395.593316132203,19370.0,29877.0,35.0,27022.0,1188.0,1.0,2985.0,912.0
2019-11-02 00:00:00,77774.0,28632280.0,368.14719572093503,17205.0,26534.0,34.0,27378.0,1143.0,1.0,4622.0,857.0
2019-11-02 01:00:00,76312.0,30377160.0,398.06531082922737,19003.0,26356.0,36.0,27198.0,659.0,1.0,2122.0,937.0
2019-11-02 02:00:00,75058.0,29427640.0,392.06533614005167,18203.0,25955.0,37.0,27232.0,686.0,1.0,2004.0,940.0
2019-11-02 03:00:00,75582.0,30269660.0,400.48768225238814,19022.0,26060.0,39.0,27256.0,687.0,1.0,1586.0,931.0
