datetime_utc,respondent,demand_mwh
2019-02-02T03,PJM,117276.0
2019-02-02T04,PJM,113864.0
2019-02-02T05,PJM,110561.0
2019-02-02T06,PJM,108082.0
2019-02-02T07,PJM,106564.0
2019-02-02T08,PJM,105827.0
2019-02-02T09,PJM,105763.0
2019-02-02T10,PJM,106431.0
2019-02-02T11,PJM,108518.0
2019-02-02T12,PJM,111902.0
2019-02-02T13,PJM,115098.0
2019-02-02T14,PJM,115778.0
2019-02-02T15,PJM,113663.0
2019-02-02T16,PJM,109584.0
2019-02-02T17,PJM,105392.0
2019-02-02T18,PJM,101438.0
2019-02-02T19,PJM,98220.0
2019-02-02T20,PJM,96304.0
2019-02-02T21,PJM,95592.0
2019-02-02T22,PJM,96360.0
2019-02-02T23,PJM,99245.0
2019-02-03T00,PJM,102819.0
2019-02-03T01,PJM,102930.0
2019-02-03T02,PJM,102152.0
2019-02-03T03,PJM,100299.0
2019-02-03T04,PJM,97864.0
2019-02-03T05,PJM,94481.0
2019-02-03T06,PJM,91749.0
2019-02-03T07,PJM,90312.0
2019-02-03T08,PJM,89908.0
2019-02-03T09,PJM,89731.0
2019-02-03T10,PJM,90123.0
2019-02-03T11,PJM,90975.0
2019-02-03T12,PJM,92688.0
2019-02-03T13,PJM,94571.0
2019-02-03T14,PJM,95516.0
2019-02-03T15,PJM,94004.0
2019-02-03T16,PJM,91327.0
2019-02-03T17,PJM,88866.0
2019-02-03T18,PJM,86782.0
2019-02-03T19,PJM,85715.0
2019-02-03T20,PJM,84777.0
2019-02-03T21,PJM,84575.0
2019-02-03T22,PJM,85743.0
2019-02-03T23,PJM,89281.0
2019-02-04T00,PJM,92511.0
2019-02-04T01,PJM,91377.0
2019-02-04T02,PJM,90660.0
2019-02-04T03,PJM,89007.0
2019-02-04T04,PJM,86929.0
2019-02-04T05,PJM,84328.0
2019-02-04T06,PJM,82415.0
2019-02-04T07,PJM,82272.0
2019-02-04T08,PJM,82465.0
2019-02-04T09,PJM,83468.0
2019-02-04T10,PJM,85660.0
2019-02-04T11,PJM,89712.0
2019-02-04T12,PJM,98398.0
2019-02-04T13,PJM,103510.0
2019-02-04T14,PJM,102023.0
2019-02-04T15,PJM,98017.0
2019-02-04T16,PJM,94502.0
2019-02-04T17,PJM,91637.0
2019-02-04T18,PJM,89913.0
2019-02-04T19,PJM,88767.0
2019-02-04T20,PJM,88155.0
2019-02-04T21,PJM,87698.0
2019-02-04T22,PJM,88603.0
2019-02-04T23,PJM,92299.0
2019-02-05T00,PJM,96170.0
2019-02-05T01,PJM,96058.0
2019-02-05T02,PJM,94714.0
2019-02-05T03,PJM,91354.0
2019-02-05T04,PJM,86674.0
2019-02-05T05,PJM,82937.0
2019-02-05T06,PJM,80143.0
2019-02-05T07,PJM,78801.0
2019-02-05T08,PJM,78611.0
2019-02-05T09,PJM,78707.0
2019-02-05T10,PJM,79715.0
2019-02-05T11,PJM,84020.0
2019-02-05T12,PJM,92153.0
2019-02-05T13,PJM,96757.0
2019-02-05T14,PJM,95752.0
2019-02-05T15,PJM,93658.0
2019-02-05T16,PJM,91648.0
2019-02-05T17,PJM,90138.0
2019-02-05T18,PJM,89060.0
2019-02-05T19,PJM,88462.0
2019-02-05T20,PJM,88048.0
2019-02-05T21,PJM,87713.0
2019-02-05T22,PJM,88774.0
2019-02-05T23,PJM,92096.0
2019-02-06T00,PJM,95446.0
2019-02-06T01,PJM,95048.0
2019-02-06T02,PJM,93829.0
2019-02-06T03,PJM,90294.0
2019-02-06T04,PJM,86125.0
2019-02-06T05,PJM,81960.0
2019-02-06T06,PJM,79647.0
2019-02-06T07,PJM,78666.0
2019-02-06T08,PJM,78468.0
2019-02-06T09,PJM,78382.0
2019-02-06T10,PJM,78611.0
2019-02-06T11,PJM,82318.0
2019-02-06T12,PJM,90670.0
2019-02-06T13,PJM,95393.0
2019-02-06T14,PJM,94538.0
2019-02-06T15,PJM,92793.0
2019-02-06T16,PJM,92271.0
2019-02-06T17,PJM,91763.0
2019-02-06T18,PJM,91385.0
2019-02-06T19,PJM,91537.0
2019-02-06T20,PJM,91171.0
2019-02-06T21,PJM,91017.0
2019-02-06T22,PJM,91993.0
2019-02-06T23,PJM,95294.0
2019-02-07T00,PJM,97421.0
2019-02-07T01,PJM,96626.0
2019-02-07T02,PJM,94660.0
2019-02-07T03,PJM,91078.0
2019-02-07T04,PJM,85954.0
2019-02-07T05,PJM,81495.0
2019-02-07T06,PJM,78757.0
2019-02-07T07,PJM,78094.0
2019-02-07T08,PJM,77866.0
2019-02-07T09,PJM,77760.0
2019-02-07T10,PJM,78387.0
2019-02-07T11,PJM,81300.0
2019-02-07T12,PJM,88789.0
2019-02-07T13,PJM,93579.0
2019-02-07T14,PJM,93480.0
2019-02-07T15,PJM,93040.0
2019-02-07T16,PJM,92766.0
2019-02-07T17,PJM,92143.0
2019-02-07T18,PJM,91873.0
2019-02-07T19,PJM,91491.0
2019-02-07T20,PJM,90805.0
2019-02-07T21,PJM,90528.0
2019-02-07T22,PJM,91661.0
2019-02-07T23,PJM,94592.0
2019-02-08T00,PJM,96839.0
2019-02-08T01,PJM,96375.0
2019-02-08T02,PJM,94551.0
2019-02-08T03,PJM,91529.0
2019-02-08T04,PJM,87381.0
2019-02-08T05,PJM,83903.0
2019-02-08T06,PJM,81084.0
2019-02-08T07,PJM,80193.0
2019-02-08T08,PJM,79898.0
2019-02-08T09,PJM,80029.0
2019-02-08T10,PJM,81591.0
2019-02-08T11,PJM,85574.0
2019-02-08T12,PJM,93765.0
2019-02-08T13,PJM,99085.0
2019-02-08T14,PJM,100082.0
2019-02-08T15,PJM,100209.0
2019-02-08T16,PJM,99897.0
2019-02-08T17,PJM,98542.0
2019-02-08T18,PJM,96653.0
2019-02-08T19,PJM,95307.0
2019-02-08T20,PJM,94531.0
2019-02-08T21,PJM,94480.0
2019-02-08T22,PJM,96238.0
2019-02-08T23,PJM,99934.0
2019-02-09T00,PJM,104349.0
2019-02-09T01,PJM,104829.0
2019-02-09T02,PJM,103923.0
2019-02-09T03,PJM,102167.0
2019-02-09T04,PJM,99112.0
2019-02-09T05,PJM,95909.0
2019-02-09T06,PJM,93853.0
2019-02-09T07,PJM,92485.0
2019-02-09T08,PJM,92428.0
2019-02-09T09,PJM,92759.0
2019-02-09T10,PJM,93755.0
2019-02-09T11,PJM,95633.0
2019-02-09T12,PJM,99277.0
2019-02-09T13,PJM,103097.0
2019-02-09T14,PJM,105455.0
2019-02-09T15,PJM,105453.0
2019-02-09T16,PJM,103833.0
2019-02-09T17,PJM,100929.0
2019-02-09T18,PJM,97787.0
2019-02-09T19,PJM,95288.0
2019-02-09T20,PJM,94473.0
2019-02-09T21,PJM,93837.0
2019-02-09T22,PJM,95027.0
2019-02-09T23,PJM,98764.0
2019-02-10T00,PJM,104201.0
2019-02-10T01,PJM,105075.0
2019-02-10T02,PJM,104744.0
2019-02-10T03,PJM,103323.0
2019-02-10T04,PJM,100612.0
2019-02-10T05,PJM,97884.0
2019-02-10T06,PJM,96011.0
2019-02-10T07,PJM,94717.0
2019-02-10T08,PJM,94452.0
2019-02-10T09,PJM,94574.0
2019-02-10T10,PJM,95250.0
2019-02-10T11,PJM,97031.0
2019-02-10T12,PJM,99552.0
2019-02-10T13,PJM,101743.0
2019-02-10T14,PJM,101577.0
2019-02-10T15,PJM,99488.0
2019-02-10T16,PJM,97401.0
2019-02-10T17,PJM,96056.0
2019-02-10T18,PJM,96093.0
2019-02-10T19,PJM,95514.0
2019-02-10T20,PJM,95296.0
2019-02-10T21,PJM,96013.0
2019-02-10T22,PJM,98029.0
2019-02-10T23,PJM,101375.0
2019-02-11T00,PJM,104726.0
2019-02-11T01,PJM,104460.0
2019-02-11T02,PJM,102529.0
2019-02-11T03,PJM,99399.0
2019-02-11T04,PJM,95527.0
2019-02-11T05,PJM,92825.0
2019-02-11T06,PJM,90578.0
2019-02-11T07,PJM,89572.0
2019-02-11T08,PJM,89428.0
2019-02-11T09,PJM,89816.0
2019-02-11T10,PJM,90237.0
2019-02-11T11,PJM,93747.0
2019-02-11T12,PJM,101117.0
2019-02-11T13,PJM,105872.0
2019-02-11T14,PJM,107188.0
2019-02-11T15,PJM,107110.0
2019-02-11T16,PJM,106808.0
2019-02-11T17,PJM,105742.0
2019-02-11T18,PJM,104791.0
2019-02-11T19,PJM,104067.0
2019-02-11T20,PJM,103396.0
2019-02-11T21,PJM,103135.0
2019-02-11T22,PJM,104360.0
2019-02-11T23,PJM,107493.0
2019-02-12T00,PJM,109807.0
2019-02-12T01,PJM,108573.0
2019-02-12T02,PJM,106501.0
2019-02-12T03,PJM,102781.0
2019-02-12T04,PJM,97578.0
2019-02-12T05,PJM,93530.0
2019-02-12T06,PJM,91189.0
2019-02-12T07,PJM,90348.0
2019-02-12T08,PJM,90139.0
2019-02-12T09,PJM,89414.0
2019-02-12T10,PJM,89505.0
2019-02-12T11,PJM,93243.0
2019-02-12T12,PJM,100110.0
2019-02-12T13,PJM,104856.0
2019-02-12T14,PJM,105806.0
2019-02-12T15,PJM,106183.0
2019-02-12T16,PJM,106485.0
2019-02-12T17,PJM,106127.0
2019-02-12T18,PJM,105499.0
2019-02-12T19,PJM,105070.0
2019-02-12T20,PJM,104168.0
2019-02-12T21,PJM,103612.0
2019-02-12T22,PJM,104350.0
2019-02-12T23,PJM,107115.0
2019-02-13T00,PJM,108960.0
2019-02-13T01,PJM,108103.0
2019-02-13T02,PJM,105910.0
2019-02-13T03,PJM,102359.0
2019-02-13T04,PJM,97544.0
2019-02-13T05,PJM,93625.0
2019-02-13T06,PJM,91697.0
2019-02-13T07,PJM,90331.0
2019-02-13T08,PJM,89762.0
2019-02-13T09,PJM,90057.0
2019-02-13T10,PJM,91755.0
2019-02-13T11,PJM,94917.0
2019-02-13T12,PJM,102843.0
2019-02-13T13,PJM,107391.0
2019-02-13T14,PJM,106602.0
2019-02-13T15,PJM,104175.0
2019-02-13T16,PJM,103172.0
2019-02-13T17,PJM,102624.0
2019-02-13T18,PJM,102128.0
2019-02-13T19,PJM,101228.0
2019-02-13T20,PJM,99457.0
2019-02-13T21,PJM,98757.0
2019-02-13T22,PJM,99553.0
2019-02-13T23,PJM,102982.0
2019-02-14T00,PJM,107837.0
2019-02-14T01,PJM,108200.0
2019-02-14T02,PJM,107266.0
2019-02-14T03,PJM,104160.0
2019-02-14T04,PJM,99611.0
2019-02-14T05,PJM,95574.0
2019-02-14T06,PJM,93194.0
2019-02-14T07,PJM,91587.0
2019-02-14T08,PJM,91275.0
2019-02-14T09,PJM,91621.0
2019-02-14T10,PJM,92614.0
2019-02-14T11,PJM,96386.0
2019-02-14T12,PJM,104342.0
2019-02-14T13,PJM,108376.0
2019-02-14T14,PJM,105575.0
2019-02-14T15,PJM,102018.0
2019-02-14T16,PJM,99496.0
2019-02-14T17,PJM,97147.0
2019-02-14T18,PJM,95492.0
2019-02-14T19,PJM,94662.0
2019-02-14T20,PJM,93820.0
2019-02-14T21,PJM,93152.0
2019-02-14T22,PJM,94248.0
2019-02-14T23,PJM,96533.0
2019-02-15T00,PJM,100013.0
2019-02-15T01,PJM,99856.0
2019-02-15T02,PJM,98422.0
2019-02-15T03,PJM,95496.0
2019-02-15T04,PJM,91913.0
2019-02-15T05,PJM,87823.0
2019-02-15T06,PJM,85191.0
2019-02-15T07,PJM,83386.0
2019-02-15T08,PJM,82354.0
2019-02-15T09,PJM,82355.0
2019-02-15T10,PJM,83156.0
2019-02-15T11,PJM,85459.0
2019-02-15T12,PJM,91972.0
2019-02-15T13,PJM,96539.0
2019-02-15T14,PJM,96905.0
2019-02-15T15,PJM,96058.0
2019-02-15T16,PJM,94806.0
2019-02-15T17,PJM,93017.0
2019-02-15T18,PJM,91357.0
2019-02-15T19,PJM,90229.0
2019-02-15T20,PJM,89654.0
2019-02-15T21,PJM,89634.0
2019-02-15T22,PJM,90352.0
2019-02-15T23,PJM,92815.0
2019-02-16T00,PJM,95588.0
2019-02-16T01,PJM,94984.0
2019-02-16T02,PJM,93515.0
2019-02-16T03,PJM,91042.0
2019-02-16T04,PJM,87633.0
2019-02-16T05,PJM,84559.0
2019-02-16T06,PJM,82165.0
2019-02-16T07,PJM,81144.0
2019-02-16T08,PJM,80479.0
2019-02-16T09,PJM,80550.0
2019-02-16T10,PJM,81126.0
2019-02-16T11,PJM,82947.0
2019-02-16T12,PJM,86430.0
2019-02-16T13,PJM,90034.0
2019-02-16T14,PJM,92158.0
2019-02-16T15,PJM,94012.0
2019-02-16T16,PJM,94247.0
2019-02-16T17,PJM,93319.0
2019-02-16T18,PJM,91815.0
2019-02-16T19,PJM,89811.0
2019-02-16T20,PJM,88088.0
2019-02-16T21,PJM,87679.0
2019-02-16T22,PJM,88640.0
2019-02-16T23,PJM,92224.0
2019-02-17T00,PJM,96954.0
2019-02-17T01,PJM,97774.0
2019-02-17T02,PJM,97038.0
2019-02-17T03,PJM,95552.0
2019-02-17T04,PJM,93230.0
2019-02-17T05,PJM,90869.0
2019-02-17T06,PJM,88835.0
2019-02-17T07,PJM,87698.0
2019-02-17T08,PJM,86791.0
2019-02-17T09,PJM,86296.0
2019-02-17T10,PJM,86861.0
2019-02-17T11,PJM,87738.0
2019-02-17T12,PJM,90512.0
2019-02-17T13,PJM,92771.0
2019-02-17T14,PJM,93511.0
2019-02-17T15,PJM,93122.0
2019-02-17T16,PJM,92755.0
2019-02-17T17,PJM,92740.0
2019-02-17T18,PJM,93765.0
2019-02-17T19,PJM,93615.0
2019-02-17T20,PJM,92613.0
2019-02-17T21,PJM,92493.0
2019-02-17T22,PJM,94352.0
2019-02-17T23,PJM,97669.0
2019-02-18T00,PJM,100077.0
2019-02-18T01,PJM,99835.0
2019-02-18T02,PJM,98444.0
2019-02-18T03,PJM,95501.0
2019-02-18T04,PJM,91715.0
2019-02-18T05,PJM,88474.0
2019-02-18T06,PJM,85753.0
2019-02-18T07,PJM,84615.0
2019-02-18T08,PJM,84674.0
2019-02-18T09,PJM,84892.0
2019-02-18T10,PJM,85424.0
2019-02-18T11,PJM,88938.0
2019-02-18T12,PJM,94942.0
2019-02-18T13,PJM,99283.0
2019-02-18T14,PJM,100850.0
2019-02-18T15,PJM,101716.0
2019-02-18T16,PJM,101541.0
2019-02-18T17,PJM,100359.0
2019-02-18T18,PJM,99416.0
2019-02-18T19,PJM,98796.0
2019-02-18T20,PJM,98263.0
2019-02-18T21,PJM,98473.0
2019-02-18T22,PJM,100406.0
2019-02-18T23,PJM,103749.0
2019-02-19T00,PJM,107760.0
2019-02-19T01,PJM,108123.0
2019-02-19T02,PJM,106614.0
2019-02-19T03,PJM,103249.0
2019-02-19T04,PJM,98494.0
2019-02-19T05,PJM,95225.0
2019-02-19T06,PJM,93558.0
2019-02-19T07,PJM,92406.0
2019-02-19T08,PJM,92257.0
2019-02-19T09,PJM,93029.0
2019-02-19T10,PJM,94664.0
2019-02-19T11,PJM,99438.0
2019-02-19T12,PJM,108167.0
2019-02-19T13,PJM,112371.0
2019-02-19T14,PJM,110047.0
2019-02-19T15,PJM,106403.0
2019-02-19T16,PJM,103627.0
2019-02-19T17,PJM,101017.0
2019-02-19T18,PJM,99133.0
2019-02-19T19,PJM,98415.0
2019-02-19T20,PJM,98448.0
2019-02-19T21,PJM,98836.0
2019-02-19T22,PJM,99949.0
2019-02-19T23,PJM,103798.0
2019-02-20T00,PJM,108189.0
2019-02-20T01,PJM,108258.0
2019-02-20T02,PJM,106791.0
2019-02-20T03,PJM,103505.0
2019-02-20T04,PJM,99716.0
2019-02-20T05,PJM,96087.0
2019-02-20T06,PJM,92819.0
2019-02-20T07,PJM,91875.0
2019-02-20T08,PJM,91300.0
2019-02-20T09,PJM,91160.0
2019-02-20T10,PJM,92618.0
2019-02-20T11,PJM,95528.0
2019-02-20T12,PJM,101967.0
2019-02-20T13,PJM,106672.0
2019-02-20T14,PJM,108710.0
2019-02-20T15,PJM,109762.0
2019-02-20T16,PJM,110634.0
2019-02-20T17,PJM,110781.0
2019-02-20T18,PJM,109966.0
2019-02-20T19,PJM,108817.0
2019-02-20T20,PJM,107466.0
2019-02-20T21,PJM,106707.0
2019-02-20T22,PJM,107141.0
2019-02-20T23,PJM,109134.0
2019-02-21T00,PJM,110720.0
2019-02-21T01,PJM,109154.0
2019-02-21T02,PJM,106282.0
2019-02-21T03,PJM,101985.0
2019-02-21T04,PJM,96901.0
2019-02-21T05,PJM,92752.0
2019-02-21T06,PJM,90208.0
2019-02-21T07,PJM,88534.0
2019-02-21T08,PJM,88349.0
2019-02-21T09,PJM,88139.0
2019-02-21T10,PJM,89196.0
2019-02-21T11,PJM,92008.0
2019-02-21T12,PJM,99255.0
2019-02-21T13,PJM,103285.0
2019-02-21T14,PJM,103162.0
2019-02-21T15,PJM,100731.0
2019-02-21T16,PJM,97956.0
2019-02-21T17,PJM,95256.0
2019-02-21T18,PJM,92809.0
2019-02-21T19,PJM,90976.0
2019-02-21T20,PJM,89842.0
2019-02-21T21,PJM,89288.0
2019-02-21T22,PJM,90493.0
2019-02-21T23,PJM,93552.0
2019-02-22T00,PJM,98017.0
2019-02-22T01,PJM,98562.0
2019-02-22T02,PJM,97369.0
2019-02-22T03,PJM,94342.0
2019-02-22T04,PJM,89591.0
2019-02-22T05,PJM,85608.0
2019-02-22T06,PJM,83468.0
2019-02-22T07,PJM,82343.0
2019-02-22T08,PJM,82381.0
2019-02-22T09,PJM,82513.0
2019-02-22T10,PJM,82817.0
2019-02-22T11,PJM,86385.0
2019-02-22T12,PJM,94583.0
2019-02-22T13,PJM,99086.0
2019-02-22T14,PJM,99336.0
2019-02-22T15,PJM,98341.0
2019-02-22T16,PJM,97505.0
2019-02-22T17,PJM,96264.0
2019-02-22T18,PJM,94703.0
2019-02-22T19,PJM,93515.0
2019-02-22T20,PJM,92798.0
2019-02-22T21,PJM,92461.0
2019-02-22T22,PJM,93579.0
2019-02-22T23,PJM,95699.0
2019-02-23T00,PJM,98618.0
2019-02-23T01,PJM,98429.0
2019-02-23T02,PJM,96982.0
2019-02-23T03,PJM,94501.0
2019-02-23T04,PJM,90739.0
2019-02-23T05,PJM,87015.0
2019-02-23T06,PJM,84244.0
2019-02-23T07,PJM,83083.0
2019-02-23T08,PJM,82590.0
2019-02-23T09,PJM,82253.0
2019-02-23T10,PJM,82511.0
2019-02-23T11,PJM,83517.0
2019-02-23T12,PJM,85863.0
2019-02-23T13,PJM,88541.0
2019-02-23T14,PJM,91361.0
2019-02-23T15,PJM,93381.0
2019-02-23T16,PJM,94026.0
2019-02-23T17,PJM,93672.0
2019-02-23T18,PJM,92745.0
2019-02-23T19,PJM,91396.0
2019-02-23T20,PJM,90416.0
2019-02-23T21,PJM,90197.0
2019-02-23T22,PJM,90820.0
2019-02-23T23,PJM,93049.0
2019-02-24T00,PJM,94973.0
2019-02-24T01,PJM,94378.0
2019-02-24T02,PJM,92724.0
2019-02-24T03,PJM,90274.0
2019-02-24T04,PJM,86977.0
2019-02-24T05,PJM,85093.0
2019-02-24T06,PJM,82615.0
2019-02-24T07,PJM,80499.0
2019-02-24T08,PJM,79467.0
2019-02-24T09,PJM,78948.0
2019-02-24T10,PJM,78534.0
2019-02-24T11,PJM,78672.0
2019-02-24T12,PJM,80354.0
2019-02-24T13,PJM,81983.0
2019-02-24T14,PJM,84241.0
2019-02-24T15,PJM,86825.0
2019-02-24T16,PJM,87705.0
2019-02-24T17,PJM,87731.0
2019-02-24T18,PJM,88221.0
2019-02-24T19,PJM,87343.0
2019-02-24T20,PJM,85828.0
2019-02-24T21,PJM,85063.0
2019-02-24T22,PJM,85556.0
2019-02-24T23,PJM,88398.0
2019-02-25T00,PJM,93659.0
2019-02-25T01,PJM,95785.0
2019-02-25T02,PJM,95100.0
2019-02-25T03,PJM,93042.0
2019-02-25T04,PJM,89884.0
2019-02-25T05,PJM,87190.0
2019-02-25T06,PJM,85797.0
2019-02-25T07,PJM,85680.0
2019-02-25T08,PJM,85938.0
2019-02-25T09,PJM,86764.0
2019-02-25T10,PJM,88349.0
2019-02-25T11,PJM,93887.0
2019-02-25T12,PJM,102610.0
2019-02-25T13,PJM,106755.0
2019-02-25T14,PJM,105200.0
2019-02-25T15,PJM,102860.0
2019-02-25T16,PJM,101445.0
2019-02-25T17,PJM,99747.0
2019-02-25T18,PJM,98101.0
2019-02-25T19,PJM,97655.0
2019-02-25T20,PJM,96040.0
2019-02-25T21,PJM,95504.0
2019-02-25T22,PJM,96342.0
2019-02-25T23,PJM,99261.0
2019-02-26T00,PJM,104998.0
2019-02-26T01,PJM,106707.0
2019-02-26T02,PJM,105528.0
2019-02-26T03,PJM,102470.0
2019-02-26T04,PJM,97803.0
2019-02-26T05,PJM,94701.0
2019-02-26T06,PJM,92265.0
2019-02-26T07,PJM,91252.0
2019-02-26T08,PJM,90776.0
2019-02-26T09,PJM,90953.0
2019-02-26T10,PJM,92895.0
2019-02-26T11,PJM,97605.0
2019-02-26T12,PJM,105817.0
2019-02-26T13,PJM,109278.0
2019-02-26T14,PJM,106545.0
2019-02-26T15,PJM,102838.0
2019-02-26T16,PJM,100149.0
2019-02-26T17,PJM,98067.0
2019-02-26T18,PJM,96157.0
2019-02-26T19,PJM,95045.0
2019-02-26T20,PJM,94370.0
2019-02-26T21,PJM,94078.0
2019-02-26T22,PJM,94839.0
2019-02-26T23,PJM,97985.0
2019-02-27T00,PJM,102985.0
2019-02-27T01,PJM,104409.0
2019-02-27T02,PJM,103637.0
2019-02-27T03,PJM,100737.0
2019-02-27T04,PJM,96053.0
2019-02-27T05,PJM,92185.0
2019-02-27T06,PJM,90657.0
2019-02-27T07,PJM,90459.0
2019-02-27T08,PJM,90459.0
2019-02-27T09,PJM,91143.0
2019-02-27T10,PJM,91814.0
2019-02-27T11,PJM,96178.0
2019-02-27T12,PJM,104577.0
2019-02-27T13,PJM,108181.0
2019-02-27T14,PJM,106471.0
2019-02-27T15,PJM,104131.0
2019-02-27T16,PJM,101841.0
2019-02-27T17,PJM,99751.0
2019-02-27T18,PJM,98482.0
2019-02-27T19,PJM,97584.0
2019-02-27T20,PJM,96489.0
2019-02-27T21,PJM,96154.0
2019-02-27T22,PJM,97686.0
2019-02-27T23,PJM,100386.0
2019-02-28T00,PJM,103638.0
2019-02-28T01,PJM,103984.0
2019-02-28T02,PJM,102263.0
2019-02-28T03,PJM,99002.0
2019-02-28T04,PJM,94240.0
2019-02-28T05,PJM,90776.0
2019-02-28T06,PJM,88226.0
2019-02-28T07,PJM,86997.0
2019-02-28T08,PJM,86721.0
2019-02-28T09,PJM,86956.0
2019-02-28T10,PJM,88400.0
2019-02-28T11,PJM,92066.0
2019-02-28T12,PJM,99450.0
2019-02-28T13,PJM,103465.0
2019-02-28T14,PJM,102228.0
2019-02-28T15,PJM,100052.0
2019-02-28T16,PJM,98403.0
2019-02-28T17,PJM,96561.0
2019-02-28T18,PJM,94817.0
2019-02-28T19,PJM,93726.0
2019-02-28T20,PJM,92580.0
2019-02-28T21,PJM,92896.0
2019-02-28T22,PJM,94634.0
2019-02-28T23,PJM,97565.0
2019-03-01T00,PJM,102653.0
2019-03-01T01,PJM,104158.0
2019-03-01T02,PJM,103451.0
2019-03-01T03,PJM,100467.0
2019-03-01T04,PJM,95837.0
2019-03-01T05,PJM,92411.0
2019-03-01T06,PJM,90356.0
2019-03-01T07,PJM,89149.0
2019-03-01T08,PJM,89029.0
2019-03-01T09,PJM,89507.0
2019-03-01T10,PJM,90727.0
2019-03-01T11,PJM,93775.0
2019-03-01T12,PJM,100365.0
2019-03-01T13,PJM,104542.0
2019-03-01T14,PJM,105689.0
2019-03-01T15,PJM,105785.0
2019-03-01T16,PJM,104779.0
2019-03-01T17,PJM,103538.0
2019-03-01T18,PJM,102132.0
2019-03-01T19,PJM,101096.0
2019-03-01T20,PJM,100478.0
2019-03-01T21,PJM,99630.0
2019-03-01T22,PJM,100324.0
2019-03-01T23,PJM,101887.0
2019-03-02T00,PJM,103809.0
2019-03-02T01,PJM,103513.0
2019-03-02T02,PJM,101713.0
2019-03-02T03,PJM,98941.0
2019-03-02T04,PJM,95083.0
2019-03-02T05,PJM,91807.0
2019-03-02T06,PJM,88447.0
2019-03-02T07,PJM,87090.0
2019-03-02T08,PJM,87280.0
2019-03-02T09,PJM,86843.0
2019-03-02T10,PJM,86587.0
2019-03-02T11,PJM,87030.0
2019-03-02T12,PJM,89472.0
2019-03-02T13,PJM,91867.0
2019-03-02T14,PJM,94727.0
2019-03-02T15,PJM,96271.0
2019-03-02T16,PJM,96251.0
2019-03-02T17,PJM,94573.0
2019-03-02T18,PJM,92598.0
2019-03-02T19,PJM,90321.0
2019-03-02T20,PJM,88730.0
2019-03-02T21,PJM,89294.0
2019-03-02T22,PJM,90239.0
2019-03-02T23,PJM,92150.0
2019-03-03T00,PJM,94158.0
2019-03-03T01,PJM,94595.0
2019-03-03T02,PJM,93634.0
2019-03-03T03,PJM,91442.0
2019-03-03T04,PJM,88802.0
2019-03-03T05,PJM,86133.0
2019-03-03T06,PJM,84151.0
2019-03-03T07,PJM,82550.0
2019-03-03T08,PJM,82405.0
2019-03-03T09,PJM,81908.0
2019-03-03T10,PJM,82155.0
2019-03-03T11,PJM,83187.0
2019-03-03T12,PJM,84886.0
2019-03-03T13,PJM,86420.0
2019-03-03T14,PJM,88308.0
2019-03-03T15,PJM,90175.0
2019-03-03T16,PJM,90600.0
2019-03-03T17,PJM,90728.0
2019-03-03T18,PJM,91385.0
2019-03-03T19,PJM,92250.0
2019-03-03T20,PJM,92939.0
2019-03-03T21,PJM,94488.0
2019-03-03T22,PJM,96482.0
2019-03-03T23,PJM,99459.0
2019-03-04T00,PJM,102446.0
2019-03-04T01,PJM,103283.0
2019-03-04T02,PJM,102046.0
2019-03-04T03,PJM,99063.0
2019-03-04T04,PJM,94869.0
2019-03-04T05,PJM,91795.0
2019-03-04T06,PJM,90025.0
2019-03-04T07,PJM,89190.0
2019-03-04T08,PJM,89023.0
2019-03-04T09,PJM,89347.0
2019-03-04T10,PJM,91132.0
2019-03-04T11,PJM,96334.0
2019-03-04T12,PJM,104370.0
2019-03-04T13,PJM,109142.0
2019-03-04T14,PJM,109840.0
2019-03-04T15,PJM,109039.0
2019-03-04T16,PJM,107698.0
2019-03-04T17,PJM,106090.0
2019-03-04T18,PJM,104565.0
2019-03-04T19,PJM,103722.0
2019-03-04T20,PJM,102918.0
2019-03-04T21,PJM,102165.0
2019-03-04T22,PJM,103241.0
2019-03-04T23,PJM,106227.0
2019-03-05T00,PJM,111676.0
2019-03-05T01,PJM,114184.0
2019-03-05T02,PJM,113444.0
2019-03-05T03,PJM,110623.0
2019-03-05T04,PJM,106187.0
2019-03-05T05,PJM,102946.0
2019-03-05T06,PJM,101382.0
2019-03-05T07,PJM,100960.0
2019-03-05T08,PJM,100663.0
2019-03-05T09,PJM,101031.0
2019-03-05T10,PJM,102416.0
2019-03-05T11,PJM,107281.0
2019-03-05T12,PJM,115635.0
2019-03-05T13,PJM,118597.0
2019-03-05T14,PJM,115707.0
2019-03-05T15,PJM,112641.0
2019-03-05T16,PJM,110379.0
2019-03-05T17,PJM,108283.0
2019-03-05T18,PJM,106746.0
2019-03-05T19,PJM,105433.0
2019-03-05T20,PJM,104039.0
2019-03-05T21,PJM,103687.0
2019-03-05T22,PJM,104818.0
2019-03-05T23,PJM,107649.0
2019-03-06T00,PJM,113562.0
2019-03-06T01,PJM,116090.0
2019-03-06T02,PJM,115462.0
2019-03-06T03,PJM,112981.0
2019-03-06T04,PJM,108717.0
2019-03-06T05,PJM,105523.0
2019-03-06T06,PJM,103522.0
2019-03-06T07,PJM,102052.0
2019-03-06T08,PJM,101812.0
2019-03-06T09,PJM,102811.0
2019-03-06T10,PJM,104717.0
